,File,School,Field,Year,File_Path,Maori_words
81,data_based_tools_can_prevent_crowd_crushes_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\data_based_tools_can_prevent_crowd_crushes_2022.pdf,"wea,oaMu,materia,Mowi,ange,hea,Orono,te,ure,iaona,HOTO,noma,monito"
82,digital_technologies_and_data_driven_delay_management_process_for_construction_projects_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\digital_technologies_and_data_driven_delay_management_process_for_construction_projects_2022.pdf,"pune,Oraee,Hao,engi,Nahangi,aMora,Hou,AI,aei,ETO,rature,Ooi,noti,uio,tii,Moro"
83,estimating_wildfire_evacuation_decision_and_departure_timing_using_large_scale_gps_data_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\estimating_wildfire_evacuation_decision_and_departure_timing_using_large_scale_gps_data_2022.pdf,"Wua,kumamoto,te,Ikemoto,Hui,areai,whereMi,WUI,Tiru"
84,exit_choice_in_built_environment_evacuation_combining_immersive_virtual_reality_and_discrete_choice_modelling_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\exit_choice_in_built_environment_evacuation_combining_immersive_virtual_reality_and_discrete_choice_modelling_2022.pdf,"AEI,Rahouti,rui,ahouti,AI,aei,wou,PONE,ani,ario,Ngene,peo"
85,exploring_home_to_school_trip_mode_choices_in_kandy_sri_lanka_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\exploring_home_to_school_trip_mode_choices_in_kandy_sri_lanka_2022.pdf,"EPi,reka,IIA,Nomura,Moratuwa,Aturupane,Tirana,rana,hometo,Akaike"
86,improving_the_built_environment_for_manual_wheelchair_users_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\improving_the_built_environment_for_manual_wheelchair_users_2022.pdf,"ine,Noreau,rema,Kawai,UMI,Peeie,Hara,Karimi,Routino"
87,investigating_a_university_library_building_evacuation_in_pakistan_during_a_semi_announced_fire_drill_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\investigating_a_university_library_building_evacuation_in_pakistan_during_a_semi_announced_fire_drill_2022.pdf,"natura,ata,Reneke,ere,automata,hetero,mea,Rahouti"
88,modeling_evacuation_decisions_in_the_2019_kincade_fire_in_california_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\modeling_evacuation_decisions_in_the_2019_kincade_fire_in_california_2022.pdf,"ama,uate,ome,Aotearoa,WUI,TE,Opie,Kaitai,Rana,ere,Tuite,homeA,Mei,ea,iterati"
89,prototyping_an_immersive_virtual_reality_training_system_for_urban_scale_evacuation_using_360_degree_panoramas_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\prototyping_an_immersive_virtual_reality_training_system_for_urban_scale_evacuation_using_360_degree_panoramas_2022.pdf,"Rahouti,ute,Kanakati,panorami,Hoe,animate,Orewa"
90,risk_perception_and_knowledge_of_protective_measures_for_flood_risk_planning_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\risk_perception_and_knowledge_of_protective_measures_for_flood_risk_planning_2022.pdf,"Totaroa,Nini,uri,opo,Huitema,Piana,TE,PAI,piene,Totaro,te,ure,Arai,Ramu"
91,state_of_the_art_analysis_of_the_integration_of_augmented_reality_with_construction_technologies_to_improve_construction_safety_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\state_of_the_art_analysis_of_the_integration_of_augmented_reality_with_construction_technologies_to_improve_construction_safety_2022.pdf,"Hou,Kato,AI,aei,Pereira"
92,wildfire_evacuation_decision_modeling_using_gps_data_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\wildfire_evacuation_decision_modeling_using_gps_data_2022.pdf,"Wua,kumamoto,Ikemoto,Kumamoto,Tohoku,Nara,Hui,WUI,aotearoa"
93,wind_turbine_infrasound_2022.pdf,SBE,Building_Technology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Building_Technology\2022\wind_turbine_infrasound_2022.pdf,"Piana,Umeoka,aoa,Kuuramo,paranoia,Ripepe,Peri,taurine"
94,analysis_of_resource_availability_for_post_earthquake_reconstruction_in_christchurch_new_zealand_2012.pdf,SBE,Built_Environment,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2012\analysis_of_resource_availability_for_post_earthquake_reconstruction_in_christchurch_new_zealand_2012.pdf,
95,applications_of_photomodeler_in_port_au_prince_haiti_2012.pdf,SBE,Built_Environment,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2012\applications_of_photomodeler_in_port_au_prince_haiti_2012.pdf,
96,changes_in_resource_need_for_post_disaster_reconstruction_2012.pdf,SBE,Built_Environment,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2012\changes_in_resource_need_for_post_disaster_reconstruction_2012.pdf,"Potangaroa,OneonOne,MoU,Rotimi,aea,te,nurie,amore,mene,whowere"
97,extending_the_utility_of_the_depression_anxiety_stress_scale_by_examining_its_psychometric_properties_in_chinese_settings_2012.pdf,SBE,Built_Environment,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2012\extending_the_utility_of_the_depression_anxiety_stress_scale_by_examining_its_psychometric_properties_in_chinese_settings_2012.pdf,"Huta,Wanga,Huanga,Potangaroa"
98,identifying_the_added_value_of_various_roles_in_the_post_disaster_response_and_recovery_of_christchurch_2012.pdf,SBE,Built_Environment,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2012\identifying_the_added_value_of_various_roles_in_the_post_disaster_response_and_recovery_of_christchurch_2012.pdf,"Potangaroa,Noone,Amaratunga"
99,managing_resources_in_disaster_recovery_projects_2012.pdf,SBE,Built_Environment,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2012\managing_resources_in_disaster_recovery_projects_2012.pdf,"Potangaroa,Mani,Matata,Rotimi,AIII,Amaratunga,AI,Hanaoka,Koria,AII"
100,resourcing_for_post_disaster_reconstruction_2012.pdf,SBE,Built_Environment,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2012\resourcing_for_post_disaster_reconstruction_2012.pdf,"Potangaroa,AI,AII,Miniati,OneOnOne,Neri"
101,community_engagement_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\community_engagement_2013.pdf,"Potangaroa,atai,matai,Koha,perio,Matai,potangaroa,Tonga"
102,improving_regulatory_frameworks_for_earthquake_risk_mitigation_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\improving_regulatory_frameworks_for_earthquake_risk_mitigation_2013.pdf,"Potangaroa,Minimu,Temitope,ure,ture,ome,hure"
103,iwi_resilience_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\iwi_resilience_2013.pdf,"Potangaroa,Aroha,Haumaha,Manawai,ome,Taumata,Whanau,Oraka,Kaiapoi,Te,Ruwhenua,Marae,Rotorua,Ea,Katene,manawhenua,Aotearoa,Rehua,Ngaire,Puna,WHAKAMOEMITI,HEREWINI,marae,manuhiri,hui,Maatawaka,Tikao,Mahaanui,whanau,Hira,Wananga,Tahu,Wainoni,RUNANGA,Rapaki,Otautahi,Arawa,manaakitanga,Whanganui,Iwi,punamatariki,maori,TAHU,hanau,Taurahere,TE,Kaikoura,Tangata,Kaumatua,Rahui,Terehia,Ngata,kapahaka,te,NGAI,Ria,Runaka,Runanga,wea,Kaitahu,Aperahama,RAHUI,Parata,Tainui,Nga,Meikura,Kurataio,Awheawhe,Hapu,Anake,Puni,Reo,kaitahu,Ara,Maori,Ripeka,Kipa,Huria,Tuahuriri,Henare,Hui,Mihi,Ratima,whakatau,Oranga,Rangiora,ARAWA,Hau,Panapa,Rongoa,Ngai,Wha,Aika,teara,KAITAHU,iwi,tikanga,Whakauae,MAORI,tapu,MARAE,Kanohi,Herewini,Kohanga,Arapata,Aranui,KATENE,Koha,Tuahiwi,PIKIA,Paepae,Māori,Hauora,Maire,Pounamu,Tautoko,kokakoka,Kokiri,KOHA,Roa"
104,long_term_reconstruction_in_christchurch_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\long_term_reconstruction_in_christchurch_2013.pdf,"Potangaroa,ero,te,repa,ea"
105,resilient_cities_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\resilient_cities_2013.pdf,"Potangaroa,poi,eparate,wate,ute,operati,Hou,unge,Whi,nati,POTANGAROA,ai,amou"
106,resource_challenges_for_housing_reconstruction_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\resource_challenges_for_housing_reconstruction_2013.pdf,"ake,Potangaroa,Mani,Rotimi,Amaratunga,Koria"
107,the_barriers_to_a_community_contracts_approach_in_post_disaster_reconstruction_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\the_barriers_to_a_community_contracts_approach_in_post_disaster_reconstruction_2013.pdf,"Kioe,Potangaroa,ionaire"
108,the_gabion_house_revisited_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\the_gabion_house_revisited_2013.pdf,"Potangaroa,whe,INGO,ini,Kata,menerima,komu,potangaroa,hou,ume,atau,ea,Neri,karena"
109,the_seemingly_simple_2013.pdf,SBE,Built_Environment,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2013\the_seemingly_simple_2013.pdf,"Potangaroa,Kiwi,Matai,potangaroa,rime,ai,Apia,Tonga"
110,are_we_listening_are_we_learning_2014.pdf,SBE,Built_Environment,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2014\are_we_listening_are_we_learning_2014.pdf,"Potangaroa,ongoi,Unita,Whakahaumanu,iwi,rura,Te,Potangaroaa,nge,eate,marae,Mahere"
111,build_back_better_2014.pdf,SBE,Built_Environment,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2014\build_back_better_2014.pdf,"Mora,Potangaroa,Keipi"
112,change_and_continuity_in_post_katrina_new_orleans_2014.pdf,SBE,Built_Environment,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2014\change_and_continuity_in_post_katrina_new_orleans_2014.pdf,
113,seismic_discussion_paper_2014.pdf,SBE,Built_Environment,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2014\seismic_discussion_paper_2014.pdf,"Potangaroa,nee"
114,space_and_culture_using_space_syntax_for_the_tenganan_pageringsingan_housing_of_bali_indonesia_2014.pdf,SBE,Built_Environment,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2014\space_and_culture_using_space_syntax_for_the_tenganan_pageringsingan_housing_of_bali_indonesia_2014.pdf,"Putu,Potangaroa,Karana,ure,potangaroa,Hita,Utama"
115,the_application_of_quality_of_life_metrics_2014.pdf,SBE,Built_Environment,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2014\the_application_of_quality_of_life_metrics_2014.pdf,"ake,Potangaroa,hea,Tenou,ure,amo,tota,nami,towa,ue,Aranui,Porirua,Pape,POTANGAROA,aitakere,Ea,ANI,Hou,EMA,te,ere,aro,Utami,mea,rata,ai,Ima,remaini,arou,INGO,humanitaria,Manukau,enerate,hou,whi,pite,retai,rine,Tauranga,peo"
116,the_proposition_of_the_convergence_of_individual_and_community_resilience_2014.pdf,SBE,Built_Environment,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2014\the_proposition_of_the_convergence_of_individual_and_community_resilience_2014.pdf,"Potangaroa,auma,Potangaroaa,te,ere,ure"
117,building_back_better_roadmap_for_the_rehabilitation_of_310_agricultural_businesses_in_the_gaza_strip_2015.pdf,SBE,Built_Environment,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2015\building_back_better_roadmap_for_the_rehabilitation_of_310_agricultural_businesses_in_the_gaza_strip_2015.pdf,Potangaroa
118,re_engineering_humanitarian_response_opportunity_and_obligation_2015.pdf,SBE,Built_Environment,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2015\re_engineering_humanitarian_response_opportunity_and_obligation_2015.pdf,Potangaroa
119,stakeholders_practices_2015.pdf,SBE,Built_Environment,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2015\stakeholders_practices_2015.pdf,"Potangaroa,Wairakei,Moroi,Temitope,EErI,POTAngAROA,ROTimi"
120,sustainability_and_the_role_of_natural_ventilation_for_high_rise_buildings_in_new_zealand_2015.pdf,SBE,Built_Environment,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2015\sustainability_and_the_role_of_natural_ventilation_for_high_rise_buildings_in_new_zealand_2015.pdf,"Potangaroa,Te"
121,sustainability_by_design_2015.pdf,SBE,Built_Environment,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2015\sustainability_by_design_2015.pdf,"Potangaroa,RIIHU,PEHU,WHU,RII,UHO,IRU,WHOO"
122,building_back_better_in_gaza_2016.pdf,SBE,Built_Environment,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2016\building_back_better_in_gaza_2016.pdf,"Potangaroa,Rotimi,potangaroa,Rami"
123,challenges_facing_the_relocated_communities_following_the_2004_indian_ocean_tsunami_2016.pdf,SBE,Built_Environment,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2016\challenges_facing_the_relocated_communities_following_the_2004_indian_ocean_tsunami_2016.pdf,
124,the_metrics_2016.pdf,SBE,Built_Environment,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2016\the_metrics_2016.pdf,"Potangaroa,NUA,Petaia,Nokonoko,Rakiraki,Nanuku,potangaroa,Takatiko,APA"
125,assessment_of_occupants_thermal_condition_and_the_risk_of_overheating_in_sustainable_public_libraries_in_auckland_region_2017.pdf,SBE,Built_Environment,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2017\assessment_of_occupants_thermal_condition_and_the_risk_of_overheating_in_sustainable_public_libraries_in_auckland_region_2017.pdf,"Potangaroa,NIWA,te,ure,ture,Waiheke"
126,a_study_to_investigate_the_relationships_between_work_sampling_categories_and_productivity_for_concrete_slab_formwork_2017.pdf,SBE,Built_Environment,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2017\a_study_to_investigate_the_relationships_between_work_sampling_categories_and_productivity_for_concrete_slab_formwork_2017.pdf,"waiti,Moratuwa,whe,TE"
127,human_factors_considerations_of_first_person_view_operation_of_unmanned_aircraft_systems_in_infrastructure_construction_and_inspection_environments_2017.pdf,SBE,Built_Environment,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2017\human_factors_considerations_of_first_person_view_operation_of_unmanned_aircraft_systems_in_infrastructure_construction_and_inspection_environments_2017.pdf,"ope,ato,ue,ute,Mai,UA,Puri,ture,IEE,Monitori"
128,immersive_environment_for_improving_the_understanding_of_architectural_3d_models_2017.pdf,SBE,Built_Environment,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2017\immersive_environment_for_improving_the_understanding_of_architectural_3d_models_2017.pdf,"Muramoto,Pomona,Okamoto,Romano,ria,Ramani"
129,incentives_and_motivators_for_improving_building_resilience_to_earthquake_disaster_2017.pdf,SBE,Built_Environment,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2017\incentives_and_motivators_for_improving_building_resilience_to_earthquake_disaster_2017.pdf,"Potangaroa,ope,Rotimi,ite,ere,iate,IMI,ina"
130,a_comparative_diagnosis_of_students_proficiency_in_bim_in_construction_related_graduate_programs_in_brazil_and_in_the_united_states_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\a_comparative_diagnosis_of_students_proficiency_in_bim_in_construction_related_graduate_programs_in_brazil_and_in_the_united_states_2018.pdf,"ure,uate,iau"
131,a_tool_to_assess_construction_worker_productivity_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\a_tool_to_assess_construction_worker_productivity_2018.pdf,"Moratuwa,moti,RII,ere,whi,ure,Anu"
132,a_usability_study_of_an_immersive_virtual_reality_platform_for_building_design_review_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\a_usability_study_of_an_immersive_virtual_reality_platform_for_building_design_review_2018.pdf,"ree,aime,mai,ute,ite,heu,moti,te,towa"
133,challenges_to_building_housing_resilience_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\challenges_to_building_housing_resilience_2018.pdf,"Potangaroa,Nokonoko,Emai,Rakiraki,Rapi,enumerate"
134,developing_a_framework_for_measuring_water_supply_resilience_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\developing_a_framework_for_measuring_water_supply_resilience_2018.pdf,"Potangaroa,inone,URI,Kumari,Akaike,ina"
135,evaluation_of_community_resilience_aspects_of_sri_lankan_coastal_districts_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\evaluation_of_community_resilience_aspects_of_sri_lankan_coastal_districts_2018.pdf,"Matara,meteo,Moratuwa,mepa,IORA,Perera"
136,immersive_virtual_reality_serious_games_for_evacuation_training_and_research_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\immersive_virtual_reality_serious_games_for_evacuation_training_and_research_2018.pdf,"pape,Neira,ere,Aoki,Eme"
137,impact_of_social_characteristics_of_communities_on_water_supply_system_resilience_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\impact_of_social_characteristics_of_communities_on_water_supply_system_resilience_2018.pdf,"Potangaroa,aroa,wate,mote,te,potangaroa,whi,Tohoku"
138,increase_in_disaster_risk_due_to_inefficient_environmental_management_land_use_policies_and_relocation_policies_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\increase_in_disaster_risk_due_to_inefficient_environmental_management_land_use_policies_and_relocation_policies_2018.pdf,"Aki,Moratuwa,pura,Roanu,ure,ture,epi,ome"
139,investigation_of_efficiency_and_effectiveness_of_the_existing_disaster_management_frameworks_in_sri_lanka_2018.pdf,SBE,Built_Environment,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Built_Environment\2018\investigation_of_efficiency_and_effectiveness_of_the_existing_disaster_management_frameworks_in_sri_lanka_2018.pdf,"NARA,Mora,Moratuwa,Roanu,te,hange"
